"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AltQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","148","TCD","Chad","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0.3","false","0","false",,"96.325","96.325","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","152","CHL","Chile","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","4002.238","true","-1","N/A","0","false","1.24","false","0","false",,"3012.609","3012.609","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","156","CHN","China","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2369.15","false","0","false",,"7791231.511","7791231.511","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","19.84","false","0","false",,"3993.395","3993.395","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","191","HRV","Croatia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1575.01","false","0","false",,"303098.013","303098.013","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","196","CYP","Cyprus","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2.43","false","0","false",,"298.299","298.299","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","203","CZE","Czechia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","4986.74","false","0","false",,"1862294.695","1862294.695","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","208","DNK","Denmark","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8120.72","false","0","false",,"1220023.552","1220023.552","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","222","SLV","El Salvador","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","4.14","false","0","false",,"17382.297","17382.297","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","233","EST","Estonia","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","321036.621","true","-1","N/A","0","false","2756.93","false","0","false",,"915776.978","915776.978","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","246","FIN","Finland","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","811.95","false","0","false",,"773718.624","773718.624","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","251","FRA","France","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","216877.77","false","0","false",,"14383141.704","14383141.704","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","276","DEU","Germany","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","117725.75","false","0","false",,"54458733.832","54458733.832","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","300","GRC","Greece","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","24553.984","true","-1","N/A","0","false","1038.6","true","0","false",,"84845.635","84845.635","6","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","320","GTM","Guatemala","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","22.083","true","-1","N/A","0","false","0.69","false","0","false",,"910.393","910.393","2","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","324","GIN","Guinea","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","224.13","false","0","false",,"41163.683","41163.683","0","false","true",
"C","M","20240101","2024","1","202401","56","BEL","Belgium","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","907060.008","true","-1","N/A","0","false","1795","false","0","false",,"5737906.636","5737906.636","2","false","true",
