"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","M","20011001","2001","10","200110","642","ROU","Romania","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","3055.19","false","3055.19","false","0","false","0","111146.98","111146.98","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","975","false","0","false","0","639612.479","639612.479","2","false","true",
"C","M","20011001","2001","10","200110","792","TUR","Türkiye","X","Export","380","ITA","Italy","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","28.95","true","-1","N/A","0","false","3","false","0","false","0","454","454","2","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","140","CAF","Central African Rep.","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","45.782","true","0","false","0","7689.93","7689.93","6","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","800","false","0","false","0","38929.763","38929.763","0","false","true",
"C","M","20011001","2001","10","200110","757","CHE","Switzerland","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2493","false","0","false","0","140273.998","140273.998","2","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","887","YEM","Yemen","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","100","false","0","false","0","64889.28","64889.28","0","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","887","YEM","Yemen","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4","false","4","false","0","false","0","10596.867","10596.867","0","false","true",
"C","M","20011001","2001","10","200110","251","FRA","France","X","Export","404","KEN","Kenya","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","7600","false","0","false","0","278357.545","278357.545","0","false","true",
"C","M","20011001","2001","10","200110","380","ITA","Italy","X","Export","530","ANT","Netherlands Antilles (...2010)","0","W00","World","H1","HS","true","8542","Electronic integrated circuits and microassemblies","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","2200","false","0","false","0","272271.911","272271.911","0","false","true",
